DateKey,FullDate,YearNumber,MonthNumber,MonthName,FinancialQuarter,FinancialYear,DayName,IsWeekend,TotalOrders,ValidOrders,CancelledOrders,TotalUnits,ValidUnits,GrossMerchandiseValue,NetRevenue,DeliveredRevenue,CancelledRevenue,ReturnedRevenue,EstimatedTotalCOGS,EstimatedGrossProfit,AverageOrderValue,CancellationRatePct,EstimatedGrossMarginPct
20240127,2024-01-27,2024,1,January,FQ4,FY23-24,Saturday,True,47,45,2,145,140,41210.84,40266.83,32633.54,944.01,834.42,22073.81,18193.12,894.820000,4.26,44.150000
20240705,2024-07-05,2024,7,July,FQ2,FY24-25,Friday,False,46,45,1,138,133,48628.55,45483.51,34301.71,3145.04,2282.40,24788.87,20694.74,1010.740000,2.17,42.560000
20210917,2021-09-17,2021,9,September,FQ2,FY21-22,Friday,False,43,42,1,126,125,42436.65,42005.83,35628.82,430.82,0.00,22552.35,19453.55,1000.140000,2.33,45.840000
20220405,2022-04-05,2022,4,April,FQ1,FY22-23,Tuesday,False,13395,13197,198,27204,27134,3057728.73,2975948.68,2267797.94,70850.05,21251.68,2240660.73,716212.21,225.500000,1.48,23.420000
20220609,2022-06-09,2022,6,June,FQ1,FY22-23,Thursday,False,1510,1281,229,1557,1477,1008202.27,914068.62,218960.38,94133.65,16262.08,397852.24,516216.41,713.560000,15.17,51.200000
20240603,2024-06-03,2024,6,June,FQ1,FY24-25,Monday,False,51,49,2,151,143,40614.30,37388.28,25776.12,3226.02,784.90,20376.04,17012.39,763.030000,3.92,41.890000
20240619,2024-06-19,2024,6,June,FQ1,FY24-25,Wednesday,False,56,54,2,183,174,47826.54,44774.32,33044.06,3052.22,1372.79,24756.78,20017.58,829.150000,3.57,41.850000
20240526,2024-05-26,2024,5,May,FQ1,FY24-25,Sunday,True,58,56,2,172,166,52678.79,51210.54,41016.98,1468.25,372.25,27407.18,23803.45,914.470000,3.45,45.190000
20230503,2023-05-03,2023,5,May,FQ1,FY23-24,Wednesday,False,56,55,1,170,167,50297.68,50021.91,37350.08,275.77,456.95,27993.64,22028.47,909.490000,1.79,43.800000
20220812,2022-08-12,2022,8,August,FQ2,FY22-23,Friday,False,68,67,1,205,204,65595.40,65408.82,46399.64,186.58,2516.63,36145.47,29263.43,976.250000,1.47,44.610000
20201021,2020-10-21,2020,10,October,FQ3,FY20-21,Wednesday,False,48,47,1,149,146,44043.87,43048.55,31751.31,995.32,827.86,23032.18,20016.43,915.930000,2.08,45.450000
20201225,2020-12-25,2020,12,December,FQ3,FY20-21,Friday,False,60,59,1,190,186,56958.32,54388.78,38046.42,2569.54,1028.79,29653.10,24735.76,921.840000,1.67,43.430000
20210323,2021-03-23,2021,3,March,FQ4,FY20-21,Tuesday,False,40,37,3,120,109,38012.19,33782.86,26716.22,4229.33,1048.27,18433.43,15349.45,913.050000,7.5,40.380000
20220201,2022-02-01,2022,2,February,FQ4,FY21-22,Tuesday,False,66,62,4,195,185,55895.15,51343.43,32893.36,4551.72,724.67,28413.25,22930.27,828.120000,6.06,41.020000
20240926,2024-09-26,2024,9,September,FQ2,FY24-25,Thursday,False,64,63,1,182,177,53784.87,51447.62,39135.34,2337.25,392.27,27444.71,24003.11,816.630000,1.56,44.630000
20220813,2022-08-13,2022,8,August,FQ2,FY22-23,Saturday,True,53,52,1,148,143,47658.75,45450.33,34953.57,2208.42,3172.08,24461.27,20989.08,874.040000,1.89,44.040000
20200426,2020-04-26,2020,4,April,FQ1,FY20-21,Sunday,True,60,59,1,195,193,61923.60,61328.44,50899.02,595.16,2206.24,33407.83,27920.64,1039.470000,1.67,45.090000
20240416,2024-04-16,2024,4,April,FQ1,FY24-25,Tuesday,False,58,57,1,159,155,48618.51,48295.76,38033.74,322.75,1823.78,27239.51,21056.37,847.290000,1.72,43.310000
20240822,2024-08-22,2024,8,August,FQ2,FY24-25,Thursday,False,48,46,2,139,136,43192.71,42301.71,33273.03,891.00,1120.26,22210.08,20091.61,919.600000,4.17,46.520000
20220523,2022-05-23,2022,5,May,FQ1,FY22-23,Monday,False,1167,1018,149,1236,1180,807843.96,741174.27,223226.32,66669.69,9702.02,338220.75,402953.47,728.070000,12.77,49.880000
20230214,2023-02-14,2023,2,February,FQ4,FY22-23,Tuesday,False,49,47,2,142,140,45933.43,45435.02,40752.35,498.41,0.00,24853.89,20581.15,966.700000,4.08,44.810000
20200613,2020-06-13,2020,6,June,FQ1,FY20-21,Saturday,True,58,58,0,144,144,37621.58,37621.58,29342.57,0.00,0.00,20581.93,17039.71,648.650000,0.0,45.290000
20200604,2020-06-04,2020,6,June,FQ1,FY20-21,Thursday,False,55,53,2,164,160,50189.15,48216.51,39536.81,1972.64,0.00,26026.92,22189.67,909.750000,3.64,44.210000
20231013,2023-10-13,2023,10,October,FQ3,FY23-24,Friday,False,56,54,2,174,166,53578.52,50951.25,42168.21,2627.27,746.74,27661.29,23290.04,943.540000,3.57,43.470000
20231208,2023-12-08,2023,12,December,FQ3,FY23-24,Friday,False,57,55,2,158,155,47909.02,47101.64,32151.87,807.38,0.00,25961.75,21139.95,856.390000,3.51,44.130000
20221228,2022-12-28,2022,12,December,FQ3,FY22-23,Wednesday,False,62,60,2,178,173,57235.56,55434.69,37980.72,1800.87,268.24,29757.35,25677.30,923.910000,3.23,44.860000
20201208,2020-12-08,2020,12,December,FQ3,FY20-21,Tuesday,False,61,60,1,178,173,48509.95,47569.11,36912.90,940.84,2486.23,26394.47,21174.56,792.820000,1.64,43.650000
20230724,2023-07-24,2023,7,July,FQ2,FY23-24,Monday,False,56,55,1,159,156,45846.94,45483.30,35620.34,363.64,2333.62,24376.03,21107.40,826.970000,1.79,46.040000
20240426,2024-04-26,2024,4,April,FQ1,FY24-25,Friday,False,47,45,2,149,140,44598.03,42318.40,33974.07,2279.63,190.19,23593.56,18724.85,940.410000,4.26,41.990000
20220906,2022-09-06,2022,9,September,FQ2,FY22-23,Tuesday,False,48,47,1,134,132,40010.95,39655.10,35114.18,355.85,2027.51,21241.44,18413.71,843.730000,2.08,46.020000
20230630,2023-06-30,2023,6,June,FQ1,FY23-24,Friday,False,63,60,3,198,186,58017.51,56321.48,40797.49,1696.03,1265.76,31418.50,24903.14,938.690000,4.76,42.920000
20200323,2020-03-23,2020,3,March,FQ4,FY19-20,Monday,False,61,59,2,192,185,64225.49,61485.60,46865.71,2739.89,1829.21,34337.23,27148.50,1042.130000,3.28,42.270000
20210203,2021-02-03,2021,2,February,FQ4,FY20-21,Wednesday,False,47,47,0,133,133,38346.06,38346.06,31518.16,0.00,1696.19,20327.95,18018.07,815.870000,0.0,46.990000
20241020,2024-10-20,2024,10,October,FQ3,FY24-25,Sunday,True,47,47,0,146,146,42211.50,42211.50,29782.32,0.00,0.00,22789.29,19422.32,898.120000,0.0,46.010000
20200902,2020-09-02,2020,9,September,FQ2,FY20-21,Wednesday,False,62,60,2,171,169,42078.75,41483.02,34050.27,595.73,1165.52,22435.15,19048.01,691.380000,3.23,45.270000
20230605,2023-06-05,2023,6,June,FQ1,FY23-24,Monday,False,56,55,1,179,178,59550.06,58947.06,43662.47,603.00,2354.80,31765.80,27181.33,1071.760000,1.79,45.640000
20231115,2023-11-15,2023,11,November,FQ3,FY23-24,Wednesday,False,50,50,0,149,149,49727.02,49727.02,42060.47,0.00,0.00,27526.04,22201.03,994.540000,0.0,44.650000
20220218,2022-02-18,2022,2,February,FQ4,FY21-22,Friday,False,52,51,1,165,160,43555.90,42844.50,32886.03,711.40,4160.01,23568.39,19276.17,840.090000,1.92,44.260000
20200912,2020-09-12,2020,9,September,FQ2,FY20-21,Saturday,True,57,57,0,163,163,49548.46,49548.46,35821.66,0.00,4790.21,27024.11,22524.44,869.270000,0.0,45.460000
20241113,2024-11-13,2024,11,November,FQ3,FY24-25,Wednesday,False,59,54,5,200,180,62759.49,57456.89,44142.88,5302.60,3068.79,31312.95,26144.02,1064.020000,8.47,41.660000
20200511,2020-05-11,2020,5,May,FQ1,FY20-21,Monday,False,71,68,3,213,207,56066.36,54052.05,46813.72,2014.31,0.00,29676.18,24375.94,794.880000,4.23,43.480000
20230426,2023-04-26,2023,4,April,FQ1,FY23-24,Wednesday,False,49,49,0,146,146,52668.10,52668.10,41149.34,0.00,1988.92,28349.89,24318.24,1074.860000,0.0,46.170000
20231228,2023-12-28,2023,12,December,FQ3,FY23-24,Thursday,False,48,47,1,127,124,33434.91,32983.11,25717.14,451.80,935.21,18025.81,14957.31,701.770000,2.08,44.740000
20230912,2023-09-12,2023,9,September,FQ2,FY23-24,Tuesday,False,62,60,2,171,164,52482.12,49536.33,35801.95,2945.79,471.93,27507.28,22029.20,825.610000,3.23,41.970000
20211020,2021-10-20,2021,10,October,FQ3,FY21-22,Wednesday,False,51,50,1,162,157,44427.39,43800.07,27592.82,627.32,3894.91,23587.61,20212.54,876.000000,1.96,45.500000
20210713,2021-07-13,2021,7,July,FQ2,FY21-22,Tuesday,False,61,57,4,196,187,64791.12,61383.77,50567.67,3407.35,2865.66,33195.63,28188.43,1076.910000,6.56,43.510000
20201020,2020-10-20,2020,10,October,FQ3,FY20-21,Tuesday,False,57,54,3,144,139,38538.60,37513.17,26088.95,1025.43,1639.27,21083.11,16430.00,694.690000,5.26,42.630000
20241009,2024-10-09,2024,10,October,FQ3,FY24-25,Wednesday,False,55,52,3,165,158,47546.34,45587.35,33787.66,1958.99,4344.23,25232.88,20354.60,876.680000,5.45,42.810000
20211019,2021-10-19,2021,10,October,FQ3,FY21-22,Tuesday,False,58,58,0,171,171,54479.07,54479.07,45725.97,0.00,499.95,29827.42,24651.72,939.290000,0.0,45.250000
20210218,2021-02-18,2021,2,February,FQ4,FY20-21,Thursday,False,47,46,1,138,133,40539.38,38876.62,29497.37,1662.76,3232.82,21393.02,17483.66,845.140000,2.13,43.130000
20200630,2020-06-30,2020,6,June,FQ1,FY20-21,Tuesday,False,47,45,2,146,138,51798.10,49569.85,38181.97,2228.25,0.00,26607.68,22962.23,1101.550000,4.26,44.330000
20230120,2023-01-20,2023,1,January,FQ4,FY22-23,Friday,False,45,44,1,131,130,33341.18,33215.45,27609.25,125.73,1780.84,17762.55,15453.02,754.900000,2.22,46.350000
20210416,2021-04-16,2021,4,April,FQ1,FY21-22,Friday,False,52,51,1,167,163,52018.10,50863.13,36557.89,1154.97,7089.45,28856.30,22006.93,997.320000,1.92,42.310000
20210526,2021-05-26,2021,5,May,FQ1,FY21-22,Wednesday,False,53,52,1,165,164,55075.98,54906.86,37067.86,169.12,5144.59,30111.70,24795.25,1055.900000,1.89,45.020000
20211114,2021-11-14,2021,11,November,FQ3,FY21-22,Sunday,True,52,51,1,146,144,43260.05,43011.03,33477.62,249.02,3154.21,23369.99,19641.12,843.350000,1.92,45.400000
20211207,2021-12-07,2021,12,December,FQ3,FY21-22,Tuesday,False,50,50,0,138,138,41919.22,41919.22,36335.88,0.00,0.00,23330.57,18588.67,838.380000,0.0,44.340000
20201114,2020-11-14,2020,11,November,FQ3,FY20-21,Saturday,True,58,53,5,160,151,52214.53,48660.33,36870.95,3554.20,1060.84,26458.48,22201.97,918.120000,8.62,42.520000
20200120,2020-01-20,2020,1,January,FQ4,FY19-20,Monday,False,40,39,1,125,124,31466.15,31003.19,23769.32,462.96,2169.33,16908.21,14095.07,794.950000,2.5,44.790000
20200416,2020-04-16,2020,4,April,FQ1,FY20-21,Thursday,False,67,66,1,204,199,60444.69,58082.31,38146.77,2362.38,5037.92,31013.93,27068.54,880.040000,1.49,44.780000
20240110,2024-01-10,2024,1,January,FQ4,FY23-24,Wednesday,False,58,56,2,169,161,47581.77,45329.09,33169.80,2252.68,1349.65,24835.14,20494.06,809.450000,3.45,43.070000
20220516,2022-05-16,2022,5,May,FQ1,FY22-23,Monday,False,1174,997,177,1232,1185,809662.56,730399.65,315150.89,79262.91,21087.53,326778.01,403621.73,732.600000,15.08,49.850000
20230315,2023-03-15,2023,3,March,FQ4,FY22-23,Wednesday,False,76,71,5,228,211,67851.50,62435.20,52630.28,5416.30,1268.74,33481.06,28954.22,879.370000,6.58,42.670000
20240315,2024-03-15,2024,3,March,FQ4,FY23-24,Friday,False,49,46,3,163,157,48389.03,45453.53,31442.02,2935.50,2642.46,24774.17,20679.51,988.120000,6.12,42.740000
20241120,2024-11-20,2024,11,November,FQ3,FY24-25,Wednesday,False,59,56,3,170,162,53597.66,50752.81,35177.35,2844.85,129.00,27570.39,23182.34,906.300000,5.08,43.250000
20220709,2022-07-09,2022,7,July,FQ2,FY22-23,Saturday,True,49,45,4,137,130,37770.10,36815.98,28278.08,954.12,1538.68,19719.70,17096.44,818.130000,8.16,45.260000
20230127,2023-01-27,2023,1,January,FQ4,FY22-23,Friday,False,55,54,1,160,158,48890.58,47746.90,37126.83,1143.68,0.00,25883.72,21863.22,884.200000,1.82,44.720000
20240907,2024-09-07,2024,9,September,FQ2,FY24-25,Saturday,True,52,51,1,151,150,47813.92,47631.83,38842.06,182.09,0.00,25998.42,21633.35,933.960000,1.92,45.240000
20230709,2023-07-09,2023,7,July,FQ2,FY23-24,Sunday,True,39,38,1,127,123,39158.64,38074.18,23637.13,1084.46,2188.72,20114.52,17959.78,1001.950000,2.56,45.860000
20210724,2021-07-24,2021,7,July,FQ2,FY21-22,Saturday,True,53,53,0,169,169,49303.43,49303.43,43463.20,0.00,434.80,27325.15,21978.31,930.250000,0.0,44.580000
20221120,2022-11-20,2022,11,November,FQ3,FY22-23,Sunday,True,50,48,2,157,150,36949.94,35836.43,19421.83,1113.51,2582.88,19894.39,15942.05,746.590000,4.0,43.140000
20240328,2024-03-28,2024,3,March,FQ4,FY23-24,Thursday,False,54,53,1,161,158,51722.39,50602.68,39090.05,1119.71,765.83,26995.92,23606.69,954.770000,1.85,45.640000
20220704,2022-07-04,2022,7,July,FQ2,FY22-23,Monday,False,63,62,1,194,192,53580.88,53372.18,39902.81,208.70,2486.65,29281.80,24090.34,860.840000,1.59,44.960000
20230909,2023-09-09,2023,9,September,FQ2,FY23-24,Saturday,True,63,62,1,195,190,73886.55,72975.39,49076.73,911.16,3362.25,39925.44,33050.13,1177.020000,1.59,44.730000
20210115,2021-01-15,2021,1,January,FQ4,FY20-21,Friday,False,65,64,1,201,200,56484.10,56257.43,37218.12,226.67,1406.73,31321.42,24936.27,879.020000,1.54,44.150000
20230704,2023-07-04,2023,7,July,FQ2,FY23-24,Tuesday,False,53,51,2,195,190,54738.80,52100.30,34830.37,2638.50,2240.63,27539.91,24560.57,1021.570000,3.77,44.870000
20200402,2020-04-02,2020,4,April,FQ1,FY20-21,Thursday,False,53,52,1,160,159,53396.27,53285.15,41085.57,111.12,1552.65,28588.25,24697.07,1024.710000,1.89,46.250000
20210731,2021-07-31,2021,7,July,FQ2,FY21-22,Saturday,True,51,50,1,136,131,43410.12,41344.90,32118.67,2065.22,3291.73,22665.95,18679.00,826.900000,1.96,43.030000
20200704,2020-07-04,2020,7,July,FQ2,FY20-21,Saturday,True,61,59,2,193,188,55607.90,54701.37,44418.87,906.53,0.00,30128.32,24573.16,927.140000,3.28,44.190000
20210422,2021-04-22,2021,4,April,FQ1,FY21-22,Thursday,False,48,46,2,141,133,52661.87,50687.38,35698.09,1974.49,902.20,27071.64,23615.75,1101.900000,4.17,44.840000
20240704,2024-07-04,2024,7,July,FQ2,FY24-25,Thursday,False,62,59,3,184,177,51661.13,50141.56,36822.63,1519.57,2907.65,27951.28,22190.40,849.860000,4.84,42.950000
20200917,2020-09-17,2020,9,September,FQ2,FY20-21,Thursday,False,50,48,2,151,149,42517.46,42013.82,31260.89,503.64,860.03,22687.76,19326.05,875.290000,4.0,45.450000
20230501,2023-05-01,2023,5,May,FQ1,FY23-24,Monday,False,56,55,1,155,150,49670.79,48438.33,38523.61,1232.46,0.00,25780.97,22657.43,880.700000,1.79,45.620000
20210328,2021-03-28,2021,3,March,FQ4,FY20-21,Sunday,True,59,56,3,199,185,56511.07,51229.61,31733.49,5281.46,1143.52,28111.22,23118.51,914.810000,5.08,40.910000
20240422,2024-04-22,2024,4,April,FQ1,FY24-25,Monday,False,65,63,2,207,198,57687.18,55596.99,36367.42,2090.19,1026.78,30375.76,25221.33,882.490000,3.08,43.720000
20200305,2020-03-05,2020,3,March,FQ4,FY19-20,Thursday,False,46,45,1,127,125,41847.12,41726.12,36008.78,121.00,1851.52,23414.45,18311.68,927.250000,2.17,43.760000
20200731,2020-07-31,2020,7,July,FQ2,FY20-21,Friday,False,51,48,3,124,115,38390.75,34242.51,28858.86,4148.24,0.00,19295.38,14947.19,713.390000,5.88,38.930000
20210409,2021-04-09,2021,4,April,FQ1,FY21-22,Friday,False,59,57,2,166,157,50989.97,48754.86,33743.07,2235.11,0.00,26624.85,22130.12,855.350000,3.39,43.400000
20240308,2024-03-08,2024,3,March,FQ4,FY23-24,Friday,False,58,55,3,171,163,49174.70,48216.97,34633.54,957.73,4125.08,26222.48,21994.55,876.670000,5.17,44.730000
20220731,2022-07-31,2022,7,July,FQ2,FY22-23,Sunday,True,56,54,2,151,145,45582.26,43653.98,38027.13,1928.28,0.00,23840.61,19813.41,808.410000,3.57,43.470000
20231117,2023-11-17,2023,11,November,FQ3,FY23-24,Friday,False,53,51,2,171,165,54733.55,52523.01,39649.25,2210.54,0.00,28401.27,24121.86,1029.860000,3.77,44.070000
20221214,2022-12-14,2022,12,December,FQ3,FY22-23,Wednesday,False,53,50,3,150,145,45574.33,43228.39,35873.39,2345.94,1735.56,23531.95,19696.51,864.570000,5.66,43.220000
20240501,2024-05-01,2024,5,May,FQ1,FY24-25,Wednesday,False,59,54,5,172,158,54270.39,51773.48,44344.48,2496.91,1269.06,27048.90,24724.59,958.770000,8.47,45.560000
20211110,2021-11-10,2021,11,November,FQ3,FY21-22,Wednesday,False,55,53,2,157,149,56720.17,53728.75,38775.51,2991.42,2093.15,28839.57,24889.18,1013.750000,3.64,43.880000
20231130,2023-11-30,2023,11,November,FQ3,FY23-24,Thursday,False,51,47,4,144,130,45524.71,41982.00,32189.05,3542.71,1065.64,22813.19,19168.82,893.230000,7.84,42.110000
20230115,2023-01-15,2023,1,January,FQ4,FY22-23,Sunday,True,48,48,0,147,147,39154.04,39154.04,28934.68,0.00,791.28,21212.40,17941.66,815.710000,0.0,45.820000
20240429,2024-04-29,2024,4,April,FQ1,FY24-25,Monday,False,44,40,4,143,131,46133.96,41557.87,33221.07,4576.09,3627.75,22469.30,19088.73,1038.950000,9.09,41.380000
20220917,2022-09-17,2022,9,September,FQ2,FY22-23,Saturday,True,48,47,1,137,134,33958.84,33863.95,23339.77,94.89,146.27,18795.49,15068.54,720.510000,2.08,44.370000
20221117,2022-11-17,2022,11,November,FQ3,FY22-23,Thursday,False,51,50,1,164,161,47233.85,46139.35,31694.11,1094.50,1224.60,25187.39,20952.15,922.790000,1.96,44.360000
20230318,2023-03-18,2023,3,March,FQ4,FY22-23,Saturday,True,70,66,4,201,191,63554.44,59503.87,44186.83,4050.57,1133.34,32807.68,26696.21,901.570000,5.71,42.010000
20200105,2020-01-05,2020,1,January,FQ4,FY19-20,Sunday,True,48,46,2,141,133,43502.13,40077.45,31582.19,3424.68,381.02,21848.65,18228.93,871.250000,4.17,41.900000
20220308,2022-03-08,2022,3,March,FQ4,FY21-22,Tuesday,False,65,63,2,203,200,65689.06,65004.21,56812.53,684.85,565.90,35068.18,29936.18,1031.810000,3.08,45.570000
20220827,2022-08-27,2022,8,August,FQ2,FY22-23,Saturday,True,50,47,3,148,138,43861.01,41999.73,30023.23,1861.28,0.00,23312.16,18687.61,893.610000,6.0,42.610000
20231110,2023-11-10,2023,11,November,FQ3,FY23-24,Friday,False,56,55,1,181,176,56581.64,55090.75,39218.03,1490.89,339.50,29489.37,25601.44,1001.650000,1.79,45.250000
20220305,2022-03-05,2022,3,March,FQ4,FY21-22,Saturday,True,49,46,3,158,151,45218.21,43897.50,36757.97,1320.71,0.00,24036.66,19860.92,954.290000,6.12,43.920000
20210516,2021-05-16,2021,5,May,FQ1,FY21-22,Sunday,True,52,49,3,143,130,43452.86,38632.55,31142.12,4820.31,493.74,21439.86,17192.74,788.420000,5.77,39.570000
20210308,2021-03-08,2021,3,March,FQ4,FY20-21,Monday,False,51,51,0,147,147,44053.85,44053.85,26956.24,0.00,0.00,23612.80,20441.09,863.800000,0.0,46.400000
20211107,2021-11-07,2021,11,November,FQ3,FY21-22,Sunday,True,50,50,0,150,150,45560.50,45560.50,32892.71,0.00,2125.37,24848.76,20711.96,911.210000,0.0,45.460000
20200624,2020-06-24,2020,6,June,FQ1,FY20-21,Wednesday,False,51,49,2,138,133,39667.07,39287.87,23773.96,379.20,3545.32,22099.22,17188.81,801.790000,3.92,43.330000
20220503,2022-05-03,2022,5,May,FQ1,FY22-23,Tuesday,False,1985,1693,292,1983,1871,1227355.23,1121736.78,262351.51,105618.45,9897.00,524076.09,597660.79,662.570000,14.71,48.700000
20220605,2022-06-05,2022,6,June,FQ1,FY22-23,Sunday,True,1532,1333,199,1642,1566,1042751.61,954777.12,239664.30,87974.49,16287.68,417604.32,537172.72,716.260000,12.99,51.510000
20210426,2021-04-26,2021,4,April,FQ1,FY21-22,Monday,False,55,55,0,170,170,48937.04,48937.04,37254.66,0.00,5032.13,27622.40,21314.56,889.760000,0.0,43.560000
20220902,2022-09-02,2022,9,September,FQ2,FY22-23,Friday,False,46,44,2,123,114,35428.06,31969.15,26466.50,3458.91,1370.96,18288.27,13680.97,726.570000,4.35,38.620000
20240805,2024-08-05,2024,8,August,FQ2,FY24-25,Monday,False,54,53,1,183,180,55876.34,55446.09,43317.96,430.25,272.85,29977.13,25469.18,1046.150000,1.85,45.580000
20220912,2022-09-12,2022,9,September,FQ2,FY22-23,Monday,False,53,47,6,161,139,42239.04,39393.34,25615.84,2845.70,88.74,21522.71,17870.81,838.160000,11.32,42.310000
20210511,2021-05-11,2021,5,May,FQ1,FY21-22,Tuesday,False,54,50,4,169,159,53142.00,48852.38,34424.43,4289.62,2444.45,26642.18,22210.14,977.050000,7.41,41.790000
20221221,2022-12-21,2022,12,December,FQ3,FY22-23,Wednesday,False,55,51,4,168,156,47539.10,42853.37,36080.46,4685.73,555.73,23700.75,19152.67,840.260000,7.27,40.290000
20201228,2020-12-28,2020,12,December,FQ3,FY20-21,Monday,False,50,49,1,145,143,33925.00,33317.16,25187.59,607.84,338.30,18536.15,14780.99,679.940000,2.0,43.570000
20240912,2024-09-12,2024,9,September,FQ2,FY24-25,Thursday,False,60,57,3,179,167,52732.93,49387.88,34706.69,3345.05,1002.44,27025.80,22362.36,866.450000,5.0,42.410000
20200107,2020-01-07,2020,1,January,FQ4,FY19-20,Tuesday,False,50,46,4,154,138,48708.11,42078.32,37132.59,6629.79,1517.76,23424.31,18654.10,914.750000,8.0,38.300000
20240214,2024-02-14,2024,2,February,FQ4,FY23-24,Wednesday,False,53,51,2,164,156,49000.03,45380.36,31207.62,3619.67,4210.74,24975.25,20405.29,889.810000,3.77,41.640000
20220303,2022-03-03,2022,3,March,FQ4,FY21-22,Thursday,False,50,50,0,160,160,48467.52,48467.52,34972.48,0.00,3318.91,25620.38,22847.13,969.350000,0.0,47.140000
20210813,2021-08-13,2021,8,August,FQ2,FY21-22,Friday,False,41,39,2,136,131,37557.23,35544.34,29191.16,2012.89,2263.59,19940.30,15604.02,911.390000,4.88,41.550000
20221013,2022-10-13,2022,10,October,FQ3,FY22-23,Thursday,False,62,59,3,189,182,53559.88,51489.78,43071.36,2070.10,0.00,29096.67,22393.15,872.710000,4.84,41.810000
20210120,2021-01-20,2021,1,January,FQ4,FY20-21,Wednesday,False,44,41,3,121,115,40045.98,37006.00,30499.36,3039.98,1508.16,21384.95,15621.18,902.590000,6.82,39.010000
20241006,2024-10-06,2024,10,October,FQ3,FY24-25,Sunday,True,40,40,0,126,126,44783.94,44783.94,26766.76,0.00,3564.06,25011.58,19772.34,1119.600000,0.0,44.150000
20211221,2021-12-21,2021,12,December,FQ3,FY21-22,Tuesday,False,53,50,3,161,153,49179.01,46126.48,31992.92,3052.53,2140.38,25934.30,20192.22,922.530000,5.66,41.060000
20210303,2021-03-03,2021,3,March,FQ4,FY20-21,Wednesday,False,62,61,1,190,186,52609.39,50653.62,38622.44,1955.77,1242.82,28412.99,22240.61,830.390000,1.61,42.270000
20240605,2024-06-05,2024,6,June,FQ1,FY24-25,Wednesday,False,65,65,0,193,193,59223.69,59223.69,42978.53,0.00,7998.55,32390.81,26832.83,911.130000,0.0,45.310000
20240724,2024-07-24,2024,7,July,FQ2,FY24-25,Wednesday,False,42,41,1,128,126,39743.58,38432.23,36050.12,1311.35,0.00,20449.78,17982.59,937.370000,2.38,45.250000
20241026,2024-10-26,2024,10,October,FQ3,FY24-25,Saturday,True,60,58,2,167,157,50808.01,48353.01,36412.45,2455.00,2221.11,26418.34,21934.61,833.670000,3.33,43.170000
20240902,2024-09-02,2024,9,September,FQ2,FY24-25,Monday,False,54,54,0,171,171,55136.34,55136.34,43636.65,0.00,4341.56,29797.11,25339.35,1021.040000,0.0,45.960000
20241115,2024-11-15,2024,11,November,FQ3,FY24-25,Friday,False,40,39,1,116,115,39537.80,39187.53,26463.98,350.27,3656.17,21666.84,17520.73,1004.810000,2.5,44.310000
